username,likes,comments,text,hashtags,date,day_of_week,hour,word_count,hashtag_count
companhiadasletras,5935,40,"uma homenagem da companhia das letras ao mais novo imortal da abl: ailton krenak 🍃 nesta sexta-feira, ailton krenak toma posse de seu título na academia brasileira de letras. primeiro indígena eleito imortal, ele assume a cadeira número cinco, que pertencia anteriormente ao acadêmico josé murilo de carvalho. voz fundamental da contemporaneidade, o ativista, filósofo e escritor nos provoca com a radicalidade de seu pensamento insurgente, que demove o senso comum e invoca o maravilhamento. ""ailton krenak é escritor de renome e figura central no movimento literário indígena do país. sua voz é fundamental para o cenário atual, pois é elo entre a rica herança cultural e histórica dos povos originários e a literatura nacional. esta eleição é um marco na abl, que reafirma o seu compromisso em promover a diversidade e a inclusão na instituição e na literatura brasileira"", declarou a instituição no dia da eleição de ailton. o autor de “ideias para adiar o fim do mundo”, “a vida não é útil” e “futuro ancestral” – os dois últimos com pesquisa e organização de @mritacarelli – ainda é comendador da ordem de mérito cultural da presidência da república e doutor honoris causa pela universidade federal de minas gerais e pela universidade federal de juiz de fora. ➡️ arraste para o lado e conheça mais sobre o escritor na galeria! 📚 “ideias para adiar o fim do mundo”, “a vida não é útil” e “futuro ancestral” estão disponíveis nas livrarias e lojas on-line. garanta o seu!",ailtonkrenak futuroancestral naoficçao companhiadasletras brasil bookgram bookstagram literaturabrasileira literaturanacional,2024-04-05,Friday,23,256,9
companhiadasletras,1134,19,"o novo livro do autor de ""diário da queda""⚡️ ""passeio com o gigante"", de michel laub (@michellaub), é uma tentativa humanista de lidar com um cenário pós-pandemia, em que a memória dos mortos deu lugar ao pragmatismo cínico e às guerras. no vídeo, o autor apresenta o enredo deste romance sobre a divisão da comunidade judaica em meio ao extremismo político no brasil e no mundo. já nas livrarias! 📚 sobre o livro: davi rieseman, um advogado ligado à causa sionista, sobe a um palco para dar um discurso. misturando intolerância e generosidade, ele conta a história de sua relação com o sogro, a mãe, a esposa e a filha à luz de juízos bastante particulares sobre temas do noticiário — uma eleição no brasil, a ascensão evangélica, o antissemitismo, o oriente médio. anos depois, enquanto caminha por um hospital onde fantasia e realidade se misturam, com as palavras do passado surgindo em fragmentos que iluminam a ação presente, davi é confrontado por um misterioso coro de vozes, num diálogo que o faz reviver um trauma e um dilema ligados a brigas envolvendo judeus seculares e religiosos, progressistas e conservadores, embebidos na cultura diaspórica da dúvida e nas convicções militaristas da política israelense. 🎨 capa de raul loureiro",passeiocomogigante michellaub literatura literaturanacional diariodaqueda literaturabrasileiraviva,2024-04-05,Friday,21,214,6
companhiadasletras,452,8,"conheça enrique-vila-matas 💫 nascido em barcelona, enrique vila-matas mudou-se para paris aos 20 anos de idade, vivendo no apartamento da escritora marguerite duras. antes de se tornar escritor de romances, contos e ensaios, subsistiu realizando pequenos trabalhos como jornalista e chegou a colaborar como figurante num filme de james bond. sua obra, que inclui títulos como ""bartleby e companhia"" e ""mac e seu contratempo"" recebeu importantes prêmios, como o herralde, o médicis e o rómulo gallegos, e foi traduzida para mais de 35 idiomas. no brasil, o lançamento mais recente é ""montevidéu"", um tratado sobre como o real e o imaginário podem se mesclar até o ponto em que se tornam uma coisa só. 💬 ""com enrique vila-matas só é preciso deixar-se levar porque estamos nas mãos de um mestre."" — paul auster 📚 sobre ""montevidéu"": o narrador deste romance é um traficante de drogas que viaja a paris para se tornar escritor e que depois de publicar uma série de livros abandona a literatura. passa então a ficar obcecado por imagens de portas — que vão ligando seus passos em paris a histórias em cidades como cascais, montevidéu, reykjavik, st. gallen e bogotá. desse modo, vai recuperar o prazer pela escrita. assim, enrique vila-matas nos lança no labirinto de uma espécie de manual de teoria literária que aponta para a dissolução dos gêneros e para o caráter extraordinário dos textos híbridos, que mesclam ficção, crônica, ensaio, e se situam na fronteira — separados apenas por uma porta num segundo andar de um enigmático hotel no coração de ""montevidéu"". 📝 tradução de júlio pimentel pinto 🎨 capa de bloco gráfico (@blocografico)",enriquevilamatas montevideu bookstagram bookgram literatura literaturacontemporanea,2024-04-05,Friday,12,277,6
companhiadasletras,1619,10,"📖 | 60 anos do golpe militares de alta patente envolvidos politicamente em uma trama golpista para mudar os rumos da democracia no brasil. com o mote esta campanha busca relembrar, com olhar crítico e atento, um passado não tão recente de nossa história, cujas consequências sentimos até hoje. desde sua fundação, a companhia das letras, em sua defesa por um país republicano e democrático, apostou em um catálogo que fomenta a pluralidade de ideias e o pensamento crítico dos leitores. são biografias, reportagens, ensaios que jogam luz sobre esses acontecimentos, a partir dos mais variados recortes. acreditamos no poder da literatura – em todos os seus gêneros – para compreender nossa história e nos ajudar a construir um país mais justo. os livros também nos lembram de que, mesmo em meio aos períodos mais turbulentos, são as pessoas que agem, combatem e resistem para construir um país democrático – e escrever esses novos começos. 📚 na galeria, confira algumas das obras de nosso catálogo que achamos essenciais para pensar o episódio e os seus desdobramentos. 💬 indique nos comentários outros títulos sobre o tema!",lerparanaoesquecer lerparanaoesquecer companhiadasletras literatura historia ditaduranuncamais naoficçao,2024-04-04,Thursday,23,192,7
companhiadasletras,423,6,"um livro-terremoto ⚡️ com uma narrativa impressionante, morgana kretzmann (@morganakretzmann) retrata elementos da história recente do brasil e denuncia a ambição de homens poderosos diante de um dos nossos maiores tesouros: o meio ambiente. da vencedora do prêmio são paulo de literatura 2021, ""água turva"" já chegou às livrarias. garanta seu exemplar! 📚 sobre o livro: parque estadual do turvo, rio grande do sul, fronteira com a argentina. uma guarda-florestal, responsável por combater a caça exploratória de animais silvestres. sua prima, líder de um temido grupo de caçadores e contrabandistas. uma assessora parlamentar com a chance de mudar o curso da história. diante de uma tragédia ambiental anunciada, essas três personagens acabam obrigadas a vencer um passado turbulento para enfim construir uma possibilidade de futuro para todos. 💬 “morgana kretzmann escreve com imagens, escreve com faca, desafiando as bordas, e nos puxa para dentro da cena feito voragem que tudo apaga. não se sai ileso. 'água turva' é um desses livros-terremoto, para que no final surja o abismo, a terra úmida, ou uma reconfiguração da paisagem.” ― carola saavedra (@_carolasaavedra) 🎨 capa de tereza bettinardi (@terezabettinardi) com obra de iberê camargo",companhiadasletras literaturabrasileira morganakretzmann aguaturva literatura,2024-04-04,Thursday,20,196,5
companhiadasletras,4552,39,"""uma família feliz"" nos cinemas 👶 a espera acabou! ""uma família feliz"", a nova história original de raphael montes (@raphael_montes), chegou aos cinemas! neste suspense psicológico, eva tem a vida perfeita ― até descobrir que está grávida e seu mundo virar de cabeça para baixo. quer uma dica? leia o livro e assista ao filme! 🍿 ""uma família feliz"" tem direção de josé eduardo belmonte e é estrelado por grazi massafera (@massafera) e reynaldo gianecchini (@reynaldogianecchini). o roteiro do longa é do nosso mestre do suspense, que também estreia como diretor assistente. 📚 sobre o livro: em ""uma família feliz"", raphael montes desbrava as tensões das relações familiares e do mundo de aparências de um condomínio perfeito, em uma trama complexa sobre infância e maternidade. conhecido por seus suspenses de tirar o fôlego, com mais de 500 mil exemplares vendidos, o autor inova ao começar este thriller psicológico pelo último capítulo. assim, como uma bomba-relógio prestes a detonar, acompanhamos os caminhos surpreendentes e as tensões que levam essa família feliz a um final avassalador. já nas livrarias e lojas on-line. leia antes de assistir! 🎨 capa de rafael nobre (@rafaelnobrestudio)",companhiadasletras literaturabrasileira thrillerpsicologico umafamiliafeliz raphaelmontes,2024-04-04,Thursday,17,195,5
companhiadasletras,707,7,"uma biblioteca contra a indiferença a revista piauí (@revistapiaui) publicou ""uma biblioteca contra a indiferença"", ensaio do sociólogo mário augusto medeiros da silva (@marioamsilva). o texto apresenta uma série de recomendações de livros escritos por pensadores negros brasileiros sobre o racismo e a luta contra a discriminação racial, muitos deles do nosso catálogo. na galeria, confira os títulos publicados pela zahar e companhia das letras (@companhiadasletras): 📚 “submundo”, de abdias do nascimento 📚 “negro sou”, de guerreiro ramos 📚 “casa de alvenaria, volumes i e ii”, de carolina maria de jesus 📚 “o pacto da branquitude”, de cida bento 📚 “por um feminismo afro-latino-americano”, de lélia gonzalez 📚 “não pararei de gritar”, de carlos de assumpção 📚 “lugar de negro”, de lélia gonzalez e carlos hasenbalg 📚 “tornar-se negro”, de neusa santos souza 📚 “uma história feita por mãos negras”, de beatriz nascimento 📚 “dispositivo de racialidade”, de sueli carneiro 📚 “o carro do êxito”, de oswaldo de camargo 📚 “30 poemas de um negro brasileiro”, de oswaldo de camargo 📚 “a descoberta do frio”, de oswaldo de camargo ainda em 2024, a zahar publica “atitudes raciais de pretos e mulatos em são paulo”, de virginia bicudo.",editorazahar livrosclassicos naoficçao companhiadasletras,2024-04-04,Thursday,15,201,4
companhiadasletras,1509,8,"ailton krenak na abl 🌱 primeiro indígena eleito imortal da academia brasileira de letras (@abletras_oficial), o ativista, filósofo e escritor ailton krenak toma posse na abl nesta sexta-feira, às 20h. comendador da ordem de mérito cultural da presidência da república e doutor honoris causa pela ufmg e pela ufjf, ailton é autor de três livros publicados pela companhia: 📚 “futuro ancestral” ailton krenak nos provoca com a radicalidade de seu pensamento insurgente, que demove o senso comum e invoca o maravilhamento. 📚 “ideias para adiar o fim do mundo” uma parábola sobre os tempos atuais, por um de nossos maiores pensadores indígenas. 📚 “a vida não é útil” em reflexões provocadas pela pandemia de covid-19, ailton volta a apontar as tendências destrutivas da chamada ""civilização"": consumismo desenfreado, devastação ambiental e uma visão estreita e excludente do que é a humanidade. 🔔 a cerimônia de posse será transmitida ao vivo no canal do youtube da academia brasileira de letras. não perca!",ailtonkrenak academiabrasileiradeletras naoficçao,2024-04-04,Thursday,13,163,3
companhiadasletras,306,0,"💬 ""'os náufragos do wager’ é conto marítimo incrível e real sobre barbárie, canibalismo e fake news"" — o estado de s. paulo fenômeno de público e crítica, ""os náufragos do wager"" é destaque no estadão (@estadao). em entrevista para o jornal, o autor david grann contou dos desafios de reconstituir a história real de um naufrágio no século xviii — e da história impressionante de seus sobreviventes. além disso, relacionou sua obra com a política mundial atual, definindo seu novo livro como ""‘uma parábola’ que reflete bem nossos turbulentos tempos modernos"". ➡ leia a entrevista completa em: bit.ly/wagerestadao 📚 sobre o livro: em 28 de janeiro de 1742, uma embarcação apareceu na costa do brasil, tripulada por trinta homens famélicos, à beira da morte, com uma história assombrosa para contar. eram sobreviventes do wager, um navio britânico que naufragara em uma ilha deserta na costa da patagônia. abandonados durante meses e sob circunstâncias adversas, eles construíram o próprio navio e viajaram por mais de cem dias, sendo recebidos como heróis. mas seis meses depois uma outra nave chegou à costa chilena, desta vez com apenas três náufragos e uma narrativa muito diferente: os trinta marinheiros que desembarcaram no brasil não eram heróis, e sim amotinados. assim começou uma guerra de versões entre os dois grupos, demonstrando que, enquanto estavam na ilha, a tripulação do wager entrou em guerra, com facções lutando pelo domínio da região. com mais acusações de traição e assassinato, o almirantado convocou uma corte marcial para determinar quem estava dizendo a verdade, num processo que punha a vida de todos em xeque. indo além da aventura histórica, david grann mostra em ""os náufragos do wager"" que o que estava sob julgamento não eram apenas o capitão e seus tripulantes, mas a própria ideia de império. já nas livrarias! 📝 tradução de pedro maia soares",bookstagram bookgram osnaufragosdeweger literatura davidgrann literaturacontemporanea assassinosdaluadasflores,2024-04-03,Wednesday,23,315,7
companhiadasletras,15900,149,"ailton krenak na abl 🌱 nesta sexta (05), o ativista, filósofo e escritor ailton krenak toma posse na academia brasileira de letras (@abletras_oficial). primeiro indígena eleito imortal da abl, ailton foi eleito em outubro de 2023 e assumirá a cadeira número cinco, que pertencia anteriormente ao acadêmico josé murilo de carvalho. o autor de “ideias para adiar o fim do mundo”, “a vida não é útil” e “futuro ancestral” – os dois últimos com pesquisa e organização de @mritacarelli – ainda é comendador da ordem de mérito cultural da presidência da república e doutor honoris causa pela universidade federal de minas gerais e pela universidade federal de juiz de fora. 💬 ""eu vejo a importância em ser uma dessas pessoas que podem expressar a diversidade da cultura. e, como é uma academia brasileira de letras, espero que a gente consiga ampliar o horizonte do que seja letras."" – ailton krenak, 2023. 📚 “ideias para adiar o fim do mundo”, “a vida não é útil” e “futuro ancestral” estão disponíveis nas livrarias e lojas on-line. garanta os seus!",ailtonkrenak academiabrasileiradeletras naoficçao literaturabrasileira,2024-04-03,Wednesday,21,181,4
companhiadasletras,38,1,"uma combinação de história, ficção e mitos formadores da cultura judaico-cristã ✨ livro ganhador do prêmio apca de 1980 e um dos melhores livros de temática judaica segundo o national yiddish book center, ""o centauro no jardim"" ganhou nova edição! de moacyr scliar, um romance que evidencia a dualidade da vida em sociedade, em que é preciso harmonizar individualismo e coletividade. já nas livrarias! 📚 sobre o livro: no interior do rio grande do sul, na pacata família tartakovsky, nasce um centauro: um ser metade homem, metade cavalo. quarto filho de um casal de imigrantes judeus russos, guedali cresce excluído da sociedade. numa narrativa provocadora, ele rememora sua vida desde o nascimento em quatro irmãos, passando pela juventude em porto alegre, sua fuga de casa, uma temporada em que foi atração de circo, a descoberta do amor até chegar ao marrocos, onde realiza uma cirurgia para curar a si e sua companheira de seus problemas de nascença. moacyr scliar faz uma metáfora sobre a identidade individual e coletiva no judaísmo, a inadequação e o ser estrangeiro, mas também coloca em evidência o conflito de uma classe média brasileira confusa e angustiada com o destino do país ainda sob regime militar. 🎨 capa de kiko farkas e máquina estúdio (@kikofarkas.maquina)",ocentauronojardim novaediçao moacyrscliar literaturanacional literatura leiabrasil lançamento,2024-04-03,Wednesday,19,216,7
companhiadasletras,15929,110,"dois anos sem lygia fagundes telles considerada uma das mais importantes escritoras brasileiras, lygia fagundes telles nos deixou em 3 de abril de 2022. nascida em são paulo, publicou ainda na adolescência o seu primeiro livro de contos, ""porão e sobrado"" (1938). estudou direito e educação física antes de se dedicar exclusivamente à literatura. foi eleita para a academia brasileira de letras em 1985 e em 2005 recebeu o prêmio camões, o mais importante da literatura de língua portuguesa. 📚 admirada pela força de suas personagens femininas e pela contundência de suas histórias breves, lygia publicou uma dezena de livros essenciais, todos publicados pela companhia. entre os títulos, estão clássicos modernos como ""as meninas"", ""ciranda de pedra"" e ""seminário dos ratos"". 💬 ""já que é preciso aceitar a vida, que seja então corajosamente."" — lygia fagundes telles em ""ciranda de pedra"" 📖 conte para nós nos comentários: qual é seu livro favorito da autora? 📸 adriana vechi",lygiafagundestelles literatura premiocamoes literaturanacional literaturacontemporanea,2024-04-03,Wednesday,17,162,5
companhiadasletras,1922,145,"🔎 companhia no nordeste | conheça o novo centro de distribuição nos últimos anos, a companhia das letras tem se dedicado à formação de um catálogo mais diverso, na expansão de fronteiras e na promoção de autores com diferentes histórias e perspectivas. em busca de aumentar a presença da editora nos quatro cantos do país, apresentamos o nosso centro de distribuição da companhia em jaboatão dos guararapes, pernambuco. no vídeo, conheça o projeto do primeiro espaço logístico do mercado editorial fora do sudeste. 📦 o centro de distribuição conta com uma área de 2 mil metros quadrados, onde serão depositadas histórias para serem entregues com maior eficiência em todo o nordeste. alagoas, ceará, maranhão, paraíba, pernambuco, piauí, rio grande do norte e sergipe terão acesso direto aos mais de 5.000 títulos do nosso catálogo. por questões de eficiência e sustentabilidade, a bahia segue atendida pelo depósito em guarulhos. o envio dos livros ao novo centro de distribuição acontecerá por via marítima, através do sistema de cabotagem, o que resulta a uma significativa redução das emissões de co2, respeitando o compromisso da editora com o meio ambiente. 🔔 ative o sininho das publicações e fique por dentro das ações da companhia das letras",companhiadasletras centrodedistribuiçao nordeste pordentrodacompanhia,2024-04-03,Wednesday,15,206,4
companhiadasletras,740,11,"raphael montes em curitiba 💫 neste domingo (07), o autor raphael montes (@raphael_montes) estará no shopping palladium, livrarias curitibas (@grupolivrariascuritiba), para um bate-papo e sessão de autógrafos do livro ""uma família feliz"". confira as regras de distribuição de senhas e número de exemplares no post. esperamos vocês! 📚 sobre ""uma família feliz"" uma história original de raphael montes deu origem ao livro e ao longa-metragem com grazi massafera e reynaldo gianecchini e direção de josé eduardo belmonte. na narrativa, o mestre do suspense desbrava as tensões das relações familiares e do mundo de aparências de um condomínio perfeito, em uma trama complexa sobre infância e maternidade. 🔔 domingo (07/04), às 15h | lançamento e autógrafos do livro “uma família feliz"", nas livrarias curitiba, shopping palladium – curitiba (pr).",raphaelmontes umafamiliafeliz literatura evento literaturacontemporanea lançamento,2024-04-03,Wednesday,13,134,6
companhiadasletras,326,1,"| a cronologia do golpe: 2 de abril de 1964 planejada desde o fim de março de 1964 para dar seguimento às “marchas da família com deus pela liberdade” que haviam começado em são paulo – e vinham ocorrendo em diferentes cidades do país –, a edição do rio de janeiro já tinha data, hora, local e trajeto marcados: 2 de abril, às 16 horas, saindo da praça da igreja da candelária rumo à esplanada do castelo. “venha conosco. marche conosco ao lado de deus e do espírito dos nossos heróis da liberdade!”, dizia o convite publicado nos jornais. só que um conjunto de detalhes aconteceram entre a organização e a realização do evento: um levante militar adiantou o relógio do golpe, joão goulart foi deposto em sessão do congresso nacional e o deputado ranieri mazzilli tomou posse como presidente interino da república. foi assim que, a multidão de 1 milhão de pessoas que se espremeu na avenida rio branco naquela tarde de quinta-feira, acabou comparecendo não apenas para acompanhar a edição carioca da “marcha da família com deus pela liberdade”, mas para comemorar a queda de jango naquela que passava a ser chamada de “marcha da vitória”. 📚 para ler e não esquecer: ""almanaque 1964"", de ana maria baiana | um passeio delicioso e instrutivo sobre um tempo que ajudou a definir com violência e paixão o mundo de hoje. 📖 com o mote esta campanha busca relembrar, com olhar crítico e atento, um passado não tão recente de nossa história, cujas consequências sentimos até hoje. ✒️ conteúdo e consultoria: danilo marques",lerparanaoesquecer lerparanaoesquecer ditaduranuncamais   anosdogolpe,2024-04-03,Wednesday,1,267,4
companhiadasletras,1306,3,"100 anos do manifesto pau-brasil ⚡️ em março de 1924, oswald de andrade publicava o manifesto da poesia pau-brasil no correio da manhã. o texto de quase sete mil caracteres mudava os rumos da literatura brasileira, apresentando um novo idioma brasileiro com foco na tradição coloquial. na galeria, saiba mais sobre o manifesto e sobre o legado do autor. 📚 sobre oswald de andrade josé oswald de sousa de andrade nasceu em são paulo, em 1890, e morreu na mesma cidade em 1954. figura de proa do modernismo, escreveu manifestos, poemas, romances, peças teatrais, crônicas e ensaios. sua obra ganharia ressonância ao longo do século xx, influenciando outros movimentos artísticos, como o concretismo e a tropicália, e ajudando a fecundar, já no século xxi, a melhor produção reflexiva sobre o brasil. a companhia publicou os livros ""diário confessional"", ""manifesto antropofágico e outros textos"" (@penguincompanhia), ""serafim ponte grande"", entre outros.",oswalddeandrade manifestopaubrasil movimentopaubrasil modernismo literatura poesia,2024-04-02,Tuesday,21,155,6
companhiadasletras,701,6,"se gostou dessas histórias, vai gostar de ""é a ales"" ⚡️ do vencedor do nobel de literatura 2023, ""é a ales"" é uma obra-prima visionária, onde jon fosse oferece uma reflexão assombrosa sobre o amor, a perda e o legado de nossos antepassados. uma narrativa hipnótica de um dos grandes nomes da ficção literária norueguesa, que tenta reproduzir o silêncio e o indizível a cada nova obra que escreve. já nas livrarias! 📚 conheça: signe está deitada em um banco de sua casa no fiorde e tem uma visão de si mesma há mais de vinte anos: parada na janela esperando por seu marido asle, no fatídico dia de novembro quando ele saiu com seu barco e nunca mais voltou. suas memórias se ampliam para incluir a vida do casal e mais: os laços de família e os dramas que remontam a cinco gerações, até ales, a trisavó de asle. na prosa vívida e alucinante que fez de jon fosse um dos mais destacados autores contemporâneos, esses momentos ― assim como os fantasmas do presente e do passado ― coexistem no mesmo espaço. 📝 tradução de guilherme da silva braga",bookstagram bookgram literatura eaales jonfosse companhiadasletras literaturamundial nobelprize,2024-04-02,Tuesday,19,198,8
companhiadasletras,1787,24,"5 livros essenciais de heloisa starling ✨ historiadora, cientista política e professora titular-livre da universidade federal de minas gerais (ufmg), heloisa murgel starling é pesquisadora imprescindível da ditadura e da república brasileira. nesta semana, ela esteve no programa roda viva (@rodaviva_tvcultura) para falar sobre os 60 anos do golpe de 1964. na galeria, recomendamos cinco livros essenciais para se aprofundar na obra da autora. 📚 ""a máquina do golpe"" 📚 ""brasil: uma biografia"" (com lilia m. schwarcz) 📚 ""ser republicano no brasil colônia"" 📚 ""linguagem da destruição"" (com miguel lago e newton bignotto) 📚 ""a bailarina da morte"" (com lilia m. schwarcz) 💬 nos conte nos comentários: qual é o seu livro favorito da autora?",heloisastarling naoficçao historia cienciaspoliticas amaquinadogolpe brasilumabiografia serrepublicadonobrasilcolonia linguagemdadestruiçao abailarinadamorte,2024-04-02,Tuesday,13,124,9
companhiadasletras,3001,19,"""o avesso da pele"" se torna leitura obrigatória do vestibular da ufrgs ✨ confira as outras obras da companhia que compõem a lista! a universidade federal do rio grande do sul (ufrgs) divulgou a relação das leituras obrigatórias para o vestibular 2025. quatro títulos foram incluídos, entre eles estão ""niketche"", de paulina chiziane, e ""o avesso da pele"", de jeferson tenório — que sofreu uma tentativa de censura pela diretora de uma escola em santa cruz do sul, a 153 km de porto alegre. no carrossel e abaixo, conheça todas as obras da companhia presentes na lista: 📚 ""o avesso da pele"", de jeferson tenório 📚 ""coral e outros poemas"", de sophia de mello breyner andresen 📚 ""a falência"", de júlia lopes (publicado pela @penguincompanhia) 📚 ""niketche"", de paulina chiziane 📚 ""um útero é do tamanho de um punho"", de angélica freitas",vestibular     ufrgs literatura leiturasobrigatorias vestibular ensino educaçao companhiadasletras bookgram bookstagram,2024-04-02,Tuesday,1,152,10
companhiadasletras,911,16,"| a cronologia do golpe: 1º-2 de abril de 1964 já passava da meia-noite do dia 1º para o 2 de abril quando o presidente do senado, auro de moura andrade, promoveu uma sessão conjunta do congresso nacional para declarar vaga a presidência da república – já que, nas suas palavras, joão goulart havia deixado “a nação acéfala” ao sair de brasília. a fala do senador provocou o maior alvoroço no plenário. “canalhas, canalhas!”, gritou o deputado tancredo neves. isso tudo porque a afirmação não passava de uma mentira: jango permanecia em território nacional – naquele momento se deslocando para porto alegre – e, portanto, no pleno exercício dos poderes. ato contínuo, o presidente da câmara, ranieri mazzilli tomou posse como presidente interino da república em uma cerimônia feita às pressas no palácio do planalto. já era alta madrugada. ao seu lado estavam auro de moura andrade e o presidente do supremo tribunal federal, álvaro ribeiro da costa. a foto com os chefes dos três poderes tinha o objetivo de oferecer ares de institucionalidade para a situação. só que a linha da inconstitucionalidade já havia sido rompida. e, no fim das contas, significou apenas a conclusão de mais uma etapa do golpe de estado. 📚 para ler e não esquecer: “almanaque 1964” | um passeio delicioso e instrutivo sobre um tempo que ajudou a definir com violência e paixão o mundo de hoje. “tanques e togas” | baseado em ampla pesquisa histórica com documentação inédita, o jornalista felipe recondo apresenta o mais completo relato sobre o papel do supremo tribunal federal durante os anos de ditadura. ""obra autobiográfica"" | a autobiografia intelectual de um dos maiores pensadores brasileiros no século xx: celso furtado. ""tancredo neves e o princípe civil"" | a vida e o legado do político que se tornou símbolo da redemocratização brasileira. 📖 com o mote esta campanha busca relembrar, com olhar crítico e atento, um passado não tão recente de nossa história, cujas consequências sentimos até hoje. ✒️ conteúdo e consultoria: danilo marques",lerparanaoesquecer lerparanaoesquecer ditaduranuncamais   anosdogolpe,2024-04-01,Monday,23,340,4
companhiadasletras,614,13,"que tal participar de um clube de leitura em abril? na galeria, indicamos alguns dos vários grupos de discussão parceiros que vão acontecer no mês. os encontros serão realizados em horários variados e abarcam diferentes gêneros literários. para mais informações, acesse os perfis dos respectivos clubes. 🔔 se você organiza um clube de leitura e tem interesse em se tornar parceiro da companhia, preencha os dados sobre seu clube e entre na lista de espera: bit.ly/3qe269q.",clubesdeleitura leitura bookstagram companhiadasletras literatura,2024-04-01,Monday,23,81,5
companhiadasletras,271,1,"do que é feita ""a máquina do golpe""? 📚 análise precisa e inédita do golpe de 1964, ""a máquina do golpe"", novo livro de heloisa murgel starling, já está disponível nas plataformas de download. a obra terá seu primeiro lançamento de forma serializada, em formato digital. serão três partes, cada uma com dois capítulos do livro, que será publicado na íntegra, em formato físico, este ano. 📚 nesta primeira parte, ""engrenagens militares e apoio externo"", a autora revisita a mobilização nacional, política e militar, assim como o auxílio prestado pelo governo dos estados unidos. 🗓 para salvar na agenda nesta segunda (01), heloisa starling estará no programa roda viva (@rodaviva_tvcultura) para falar sobre os 60 anos do golpe de 1964. participam da bancada de entrevistadores mário medeiros, diretor do arquivo edgard leuenroth, naief haddad, repórter da folha de s.paulo, paula miraglia, diretora-geral da gama revista, tatiana vasconcelos, apresentadora da cbn, e taina silva santos, mestre em história social pela unicamp. os desenhos são feitos pelo cartunista luciano veronezi. a partir das 22h, na tv cultura. 📖 livro disponível no google play, kobo, martins fontes, amazon, skeelo e apple. boa leitura!",amaquinadogolpe heloisamurgelstarling golpe naoficçao historia rodaviva,2024-04-01,Monday,19,196,6
companhiadasletras,416,4,"cacaso, 80 anos: na corda bamba ✨ filho de uma família rural e destinado a trabalhar com criação de gado, antonio carlos de brito encontrou na poesia um sentido para a vida transformando-se em cacaso, cuja marca era sua sensibilidade combinada com olhar crítico, certa simplicidade com sofisticação literária, e a sutileza com ironia fina. a companhia publica sua ""poesia completa"", volume único com os seis livros que publicou, sessenta letras de músicas e poemas inéditos recolhidos pela editora heloisa jahn dos cadernos do autor. ➡️ em 2024, completam-se 80 anos da data de nascimento de cacaso - poeta, letrista, crítico, professor, agitador cultural e um dos protagonistas de sua geração. para celebrar, a companhia preparou uma série de posts e eventos sobre o autor. acompanhe! 📽 cacaso - na corda bamba 🎨 capa de elisa von randow",cacaso cacaso  anos literatura poesia leiapoesia poesiabrasileira,2024-04-01,Monday,17,144,6
companhiadasletras,979,7,"lançamento de “passeio com o gigante” 💫 nesta quarta-feira (03), o autor michel laub (@michellaub) estará na livraria megafauna (@livrariamegafauna), em são paulo, para o lançamento do romance “passeio com o gigante” em um bate-papo com maria emília bender. esperamos vocês! 📚 sobre o livro do autor de “diário da queda” e um dos principais nomes da literatura brasileira atual, um romance sobre a divisão da comunidade judaica em meio ao extremismo político no brasil e no mundo. a ironia da obra, com seu choque de visões construído em diferentes vozes, tempos e tons, guia uma tentativa humanista de lidar com um cenário pós-pandemia, em que a memória dos mortos deu lugar ao pragmatismo cínico e às guerras. 💬 “sou de uma geração que sempre acreditou que a literatura engajada, panfletária, era um barateamento da arte. mas, de uns tempos para cá, a realidade se tornou tão boçal, e se esfrega na nossa cara com tamanha violência, que se tornou impossível sentar para escrever e não enfrentá-la.” – michel laub para o globo, 2020. 🔔 quarta (03/04), às 19h | lançamento do livro “passeio “com o gigante”, de michel laub, na livraria megafauna, centro – são paulo (sp).",michellaub passeiocomogigante literatura literaturacontemporanea literaturanacional evento megafauna,2024-04-01,Monday,13,205,7
companhiadasletras,1228,39,"abril na companhia ✨ neste mês, chegam à estante da companhia uma nova saga familiar de abraham verghese, as memórias de salman rushdie, novos romances de autoras brasileiras — adriana lisboa, jeovanna vieira e tércia montenegro —, livros de não ficção para quem se interessa por história, economia, teoria literária e meio ambiente, e muito mais. confira o que vem por aí e atualize sua lista de desejos! 📚 ficção: — ""o pacto da água"", de abraham verghese (trad. odorico leal) — ""virgínia mordida"", de jeovanna vieira — ""copacabana dreams"", de natércia pontes — ""um prego no espelho"", de tércia montenegro — ""breve história do espírito"", de sérgio sant'anna — ""pigmento"", de aline zouvi - @quadrinhosnacia — ""os grandes carnívoros"", de adriana lisboa - @editoraalfaguara — ""bruxas"", de brenda lozano (trad. silvia massimini felix) 📚 não ficção: — ""faca: reflexões sobre um atentado"", de salman rushdie (trad. cássio arantes leite e josé rubens siqueira) — ""a transição inacabada: violência de estado e direitos humanos na redemocratização"", de lucas pedretti — ""carisma e poder: líderes que moldaram a europa moderna"", de ian kershaw (trad. paulo geiger) — ""seis passeios pelos bosques da ficção"", de umberto eco (trad. hildegard feist) — ""uma enciclopédia nos trópicos: memórias de um socioambientalista"", de beto ricardo com ricardo arnt - @editorazahar — ""extremos: um mapa para entender as desigualdades no brasil"", de pedro fernando nery - @editorazahar",companhiadasletras editoraalfaguara editorazahar quadrinhosnacia,2024-04-01,Monday,11,235,4
